Ngrams,Negation,Contrast,Positive entities,Negative entities,Class
the crown,true,0,0,1,neutral
crown strong,true,0,0,1,neutral
despite some,true,0,0,1,neutral
some calls,true,0,0,1,neutral
calls to,true,0,0,1,neutral
to depreciate,true,0,0,1,neutral
depreciate the,true,0,0,1,neutral
speaking after,false,0,0,2,neutral
after a,false,0,0,2,neutral
a meeting,false,0,0,2,neutral
meeting with,false,0,0,2,neutral
with prime,false,0,0,2,neutral
prime minister,false,0,0,2,neutral
minister vaclav,false,0,0,2,neutral
vaclav klaus,false,0,0,2,neutral
klaus and,false,0,0,2,neutral
and top,false,0,0,2,neutral
top business,false,0,0,2,neutral
business executives,false,0,0,2,neutral
tosovsky said,false,0,0,2,neutral
said the,false,0,0,2,neutral
the central,false,0,0,2,neutral
central bank,false,0,0,2,neutral
bank would,false,0,0,2,neutral
would keep,false,0,0,2,neutral
keep the,false,0,0,2,neutral
the crown,false,0,0,2,neutral
crown within,false,0,0,2,neutral
within the,false,0,0,2,neutral
the current,false,0,0,2,neutral
current band,false,0,0,2,neutral
band against,false,0,0,2,neutral
against which,false,0,0,2,neutral
which it,false,0,0,2,neutral
it fixes,false,0,0,2,neutral
fixes the,false,0,0,2,neutral
the currency,false,0,0,2,neutral
currency daily,false,0,0,2,neutral
daily versus,false,0,0,2,neutral
i said,false,0,0,1,neutral
said that,false,0,0,1,neutral
that we,false,0,0,1,neutral
we will,false,0,0,1,neutral
will try,false,0,0,1,neutral
try to,false,0,0,1,neutral
to keep,false,0,0,1,neutral
keep the,false,0,0,1,neutral
the rate,false,0,0,1,neutral
rate within,false,0,0,1,neutral
within the,false,0,0,1,neutral
the plus,false,0,0,1,neutral
plus minus,false,0,0,1,neutral
percent band,false,0,0,1,neutral
band against,false,0,0,1,neutral
against the,false,0,0,1,neutral
the mark,false,0,0,1,neutral
mark dollar,false,0,0,1,neutral
dollar cross,false,0,0,1,neutral
cross rate,false,0,0,1,neutral
i dismissed,false,0,0,0,neutral
dismissed speculation,false,0,0,0,neutral
speculation that,false,0,0,0,neutral
that we,false,0,0,0,neutral
we would,false,0,0,0,neutral
would want,false,0,0,0,neutral
want to,false,0,0,0,neutral
to move,false,0,0,0,neutral
move the,false,0,0,0,neutral
the crown,false,0,0,0,neutral
crown in,false,0,0,0,neutral
in some,false,0,0,0,neutral
some way,false,0,0,0,neutral
way outside,false,0,0,0,neutral
outside the,false,0,0,0,neutral
the band,false,0,0,0,neutral
german stocks,false,0,1,0,neutral
stocks close,false,0,1,0,neutral
close steady,false,0,1,0,neutral
steady before,false,0,1,0,neutral
german equities,false,0,0,1,neutral
equities ended,false,0,0,1,neutral
ended on,false,0,0,1,neutral
on friday,false,0,0,1,neutral
friday almost,false,0,0,1,neutral
almost unchanged,false,0,0,1,neutral
unchanged from,false,0,0,1,neutral
from closing,false,0,0,1,neutral
closing levels,false,0,0,1,neutral
levels on,false,0,0,1,neutral
on thursday,false,0,0,1,neutral
as a,false,0,0,1,neutral
a weaker,false,0,0,1,neutral
weaker dollar,false,0,0,1,neutral
dollar and,false,0,0,1,neutral
and softer,false,0,0,1,neutral
softer german,false,0,0,1,neutral
german bonds,false,0,0,1,neutral
bonds weighed,false,0,0,1,neutral
sentiment is,false,0,1,0,neutral
is definitely,false,0,1,0,neutral
definitely warmer,false,0,1,0,neutral
warmer after,false,0,1,0,neutral
after the,false,0,1,0,neutral
the repo,false,0,1,0,neutral
we re,true,0,1,0,neutral
re not,true,0,1,0,neutral
not really,true,0,1,0,neutral
really going,true,0,1,0,neutral
going to,true,0,1,0,neutral
to see,true,0,1,0,neutral
see any,true,0,1,0,neutral
any kind,true,0,1,0,neutral
kind of,true,0,1,0,neutral
of trend,true,0,1,0,neutral
trend until,true,0,1,0,neutral
until monday,true,0,1,0,neutral
said one,true,0,1,0,neutral
but the,true,1,0,2,neutral
the ministry,true,1,0,2,neutral
ministry said,true,1,0,2,neutral
said britain,true,1,0,2,neutral
britain had,true,1,0,2,neutral
had always,true,1,0,2,neutral
always met,true,1,0,2,neutral
met its,true,1,0,2,neutral
its obligation,true,1,0,2,neutral
obligation not,true,1,0,2,neutral
not to,true,1,0,2,neutral
to send,true,1,0,2,neutral
send to,true,1,0,2,neutral
to other,true,1,0,2,neutral
other eu,true,1,0,2,neutral
eu countries,true,1,0,2,neutral
countries the,true,1,0,2,neutral
the calves,true,1,0,2,neutral
calves of,true,1,0,2,neutral
of cows,true,1,0,2,neutral
cows in,true,1,0,2,neutral
in which,true,1,0,2,neutral
which bse,true,1,0,2,neutral
bse was,true,1,0,2,neutral
britain says,false,0,0,0,neutral
says it,false,0,0,0,neutral
it complied,false,0,0,0,neutral
complied with,false,0,0,0,neutral
with europe,false,0,0,0,neutral
europe s,false,0,0,0,neutral
s bse,false,0,0,0,neutral
britain on,false,0,0,2,neutral
on friday,false,0,0,2,neutral
friday denied,false,0,0,2,neutral
denied a,false,0,0,2,neutral
a report,false,0,0,2,neutral
report that,false,0,0,2,neutral
that it,false,0,0,2,neutral
it had,false,0,0,2,neutral
had secretly,false,0,0,2,neutral
secretly avoided,false,0,0,2,neutral
avoided implementing,false,0,0,2,neutral
implementing european,false,0,0,2,neutral
european union,false,0,0,2,neutral
union eu,false,0,0,2,neutral
rules to,false,0,0,2,neutral
to stop,false,0,0,2,neutral
stop mad,false,0,0,2,neutral
mad cow,false,0,0,2,neutral
cow disease,false,0,0,2,neutral
disease spreading,false,0,0,2,neutral
the guardian,false,0,0,1,neutral
guardian newspaper,false,0,0,1,neutral
newspaper said,false,0,0,1,neutral
said almost,false,0,0,1,neutral
almost two,false,0,0,1,neutral
two million,false,0,0,1,neutral
million cattle,false,0,0,1,neutral
cattle were,false,0,0,1,neutral
were sold,false,0,0,1,neutral
sold to,false,0,0,1,neutral
to britain,false,0,0,1,neutral
britain s,false,0,0,1,neutral
s eu,false,0,0,1,neutral
eu partners,false,0,0,1,neutral
partners without,false,0,0,1,neutral
without adequate,false,0,0,1,neutral
adequate controls,false,0,0,1,neutral
controls to,false,0,0,1,neutral
to see,false,0,0,1,neutral
see if,false,0,0,1,neutral
if they,false,0,0,1,neutral
they had,false,0,0,1,neutral
had been,false,0,0,1,neutral
been born,false,0,0,1,neutral
born to,false,0,0,1,neutral
to cows,false,0,0,1,neutral
cows infected,false,0,0,1,neutral
infected with,false,0,0,1,neutral
with bovine,false,0,0,1,neutral
bovine spongiform,false,0,0,1,neutral
spongiform encephalopathy,false,0,0,1,neutral
encephalopathy bse,false,0,0,1,neutral
the paper,false,0,0,2,neutral
paper alleged,false,0,0,2,neutral
alleged that,false,0,0,2,neutral
that the,false,0,0,2,neutral
the ministry,false,0,0,2,neutral
ministry of,false,0,0,2,neutral
of agriculture,false,0,0,2,neutral
agriculture issued,false,0,0,2,neutral
issued secret,false,0,0,2,neutral
secret orders,false,0,0,2,neutral
orders to,false,0,0,2,neutral
to its,false,0,0,2,neutral
its officials,false,0,0,2,neutral
officials that,false,0,0,2,neutral
that they,false,0,0,2,neutral
they need,false,0,0,2,neutral
need carry,false,0,0,2,neutral
carry out,false,0,0,2,neutral
out computer,false,0,0,2,neutral
computer checks,false,0,0,2,neutral
checks on,false,0,0,2,neutral
on only,false,0,0,2,neutral
percent of,false,0,0,2,neutral
of calves,false,0,0,2,neutral
calves exported,false,0,0,2,neutral
eu rules,false,0,0,0,neutral
rules required,false,0,0,0,neutral
turkish officials,true,0,0,3,neutral
officials hailed,true,0,0,3,neutral
hailed on,true,0,0,3,neutral
on friday,true,0,0,3,neutral
friday a,true,0,0,3,neutral
a move,true,0,0,3,neutral
move by,true,0,0,3,neutral
by royal,true,0,0,3,neutral
royal dutch,true,0,0,3,neutral
dutch shell,true,0,0,3,neutral
shell group,true,0,0,3,neutral
group to,true,0,0,3,neutral
to build,true,0,0,3,neutral
build a,true,0,0,3,neutral
a gas,true,0,0,3,neutral
gas terminal,true,0,0,3,neutral
terminal and,true,0,0,3,neutral
and power,true,0,0,3,neutral
power plant,true,0,0,3,neutral
plant complex,true,0,0,3,neutral
complex worth,true,0,0,3,neutral
billion in,true,0,0,3,neutral
in turkey,true,0,0,3,neutral
turkey as,true,0,0,3,neutral
as a,true,0,0,3,neutral
a return,true,0,0,3,neutral
return of,true,0,0,3,neutral
of foreign,true,0,0,3,neutral
foreign confidence,true,0,0,3,neutral
confidence to,true,0,0,3,neutral
to the,true,0,0,3,neutral
the country,true,0,0,3,neutral
country hit,true,0,0,3,neutral
hit by,true,0,0,3,neutral
by political,true,0,0,3,neutral
political and,true,0,0,3,neutral
and economic,true,0,0,3,neutral
we have,false,0,0,0,neutral
have expressed,false,0,0,0,neutral
expressed our,false,0,0,0,neutral
our intention,false,0,0,0,neutral
intention to,false,0,0,0,neutral
to the,false,0,0,0,neutral
the energy,false,0,0,0,neutral
energy ministry,false,0,0,0,neutral
ministry to,false,0,0,0,neutral
to build,false,0,0,0,neutral
build an,false,0,0,0,neutral
an lng,false,0,0,0,neutral
lng terminal,false,0,0,0,neutral
terminal and,false,0,0,0,neutral
and a,false,0,0,0,neutral
a power,false,0,0,0,neutral
power generation,false,0,0,0,neutral
generation unit,false,0,0,0,neutral
unit with,false,0,0,0,neutral
with a,false,0,0,0,neutral
a total,false,0,0,0,neutral
total capacity,false,0,0,0,neutral
capacity of,false,0,0,0,neutral
a statement,false,0,0,0,neutral
the first,false,0,0,0,neutral
first power,false,0,0,0,neutral
power unit,false,0,0,0,neutral
unit will,false,0,0,0,neutral
will be,false,0,0,0,neutral
be of,false,0,0,0,neutral
mw capacity,false,0,0,0,neutral
the building,false,1,0,0,neutral
building workers,false,1,0,0,neutral
union ig,false,1,0,0,neutral
ig bau,false,1,0,0,neutral
bau and,false,1,0,0,neutral
and the,false,1,0,0,neutral
the two,false,1,0,0,neutral
two leading,false,1,0,0,neutral
leading industry,false,1,0,0,neutral
industry associations,false,1,0,0,neutral
associations revealed,false,1,0,0,neutral
revealed a,false,1,0,0,neutral
a new,false,1,0,0,neutral
new agreement,false,1,0,0,neutral
agreement for,false,1,0,0,neutral
for a,false,1,0,0,neutral
a minimum,false,1,0,0,neutral
minimum hourly,false,1,0,0,neutral
hourly wage,false,1,0,0,neutral
wage of,false,1,0,0,neutral
marks for,false,1,0,0,neutral
for west,false,1,0,0,neutral
west germany,false,1,0,0,neutral
germany and,false,1,0,0,neutral
marks for,false,1,0,0,neutral
for workers,false,1,0,0,neutral
workers in,false,1,0,0,neutral
in the,false,1,0,0,neutral
the east,false,1,0,0,neutral
considerably below,false,1,0,0,neutral
below levels,false,1,0,0,neutral
levels they,false,1,0,0,neutral
they tried,false,1,0,0,neutral
but failed,false,1,0,0,neutral
in a,false,0,0,4,neutral
a statement,false,0,0,4,neutral
the union,false,0,0,4,neutral
union said,false,0,0,4,neutral
said it,false,0,0,4,neutral
it had,false,0,0,4,neutral
had agreed,false,0,0,4,neutral
agreed to,false,0,0,4,neutral
to compromise,false,0,0,4,neutral
compromise on,false,0,0,4,neutral
on a,false,0,0,4,neutral
a lower,false,0,0,4,neutral
lower minimum,false,0,0,4,neutral
minimum wage,false,0,0,4,neutral
wage because,false,0,0,4,neutral
because of,false,0,0,4,neutral
of the,false,0,0,4,neutral
the increasing,false,0,0,4,neutral
increasing urgency,false,0,0,4,neutral
urgency of,false,0,0,4,neutral
of getting,false,0,0,4,neutral
getting legislation,false,0,0,4,neutral
legislation in,false,0,0,4,neutral
in place,false,0,0,4,neutral
place to,false,0,0,4,neutral
to ward,false,0,0,4,neutral
ward off,false,0,0,4,neutral
off competition,false,0,0,4,neutral
competition from,false,0,0,4,neutral
both sides,false,0,1,0,neutral
sides declared,false,0,1,0,neutral
declared unanimously,false,0,1,0,neutral
unanimously during,false,0,1,0,neutral
during the,false,0,1,0,neutral
the talks,false,0,1,0,neutral
talks that,false,0,1,0,neutral
that there,false,0,1,0,neutral
there was,false,0,1,0,neutral
was an,false,0,1,0,neutral
an urgent,false,0,1,0,neutral
urgent need,false,0,1,0,neutral
need to,false,0,1,0,neutral
to act,false,0,1,0,neutral
act on,false,0,1,0,neutral
on a,false,0,1,0,neutral
german building,false,0,0,0,neutral
building sector,false,0,0,0,neutral
sector urges,false,0,0,0,neutral
urges new,false,0,0,0,neutral
new minimum,false,0,0,0,neutral
minimum wage,false,0,0,0,neutral
the german,true,0,0,3,neutral
german construction,true,0,0,3,neutral
construction industry,true,0,0,3,neutral
industry on,true,0,0,3,neutral
on friday,true,0,0,3,neutral
friday launched,true,0,0,3,neutral
launched a,true,0,0,3,neutral
a fresh,true,0,0,3,neutral
fresh attempt,true,0,0,3,neutral
attempt to,true,0,0,3,neutral
to set,true,0,0,3,neutral
set a,true,0,0,3,neutral
a minimum,true,0,0,3,neutral
minimum wage,true,0,0,3,neutral
wage for,true,0,0,3,neutral
for the,true,0,0,3,neutral
the sector,true,0,0,3,neutral
sector and,true,0,0,3,neutral
and urged,true,0,0,3,neutral
urged other,true,0,0,3,neutral
other industry,true,0,0,3,neutral
industry groups,true,0,0,3,neutral
groups not,true,0,0,3,neutral
not to,true,0,0,3,neutral
to block,true,0,0,3,neutral
block the,true,0,0,3,neutral
the initiative,true,0,0,3,neutral
initiative as,true,0,0,3,neutral
as they,true,0,0,3,neutral
i m,true,0,0,0,neutral
m not,true,0,0,0,neutral
not going,true,0,0,0,neutral
going to,true,0,0,0,neutral
to comment,true,0,0,0,neutral
comment at,true,0,0,0,neutral
at all,true,0,0,0,neutral
all on,true,0,0,0,neutral
on this,true,0,0,0,neutral
this report,true,0,0,0,neutral
robert francis,true,0,0,0,neutral
francis of,true,0,0,0,neutral
of the,true,0,0,0,neutral
the national,true,0,0,0,neutral
national transportation,true,0,0,0,neutral
transportation safety,true,0,0,0,neutral
safety board,true,0,0,0,neutral
board said,true,0,0,0,neutral
said on,true,0,0,0,neutral
on nbc,true,0,0,0,neutral
nbc tv,true,0,0,0,neutral
tv s,true,0,0,0,neutral
the new,false,0,0,1,neutral
new york,false,0,0,1,neutral
york times,false,0,0,1,neutral
times reported,false,0,0,1,neutral
reported in,false,0,0,1,neutral
in friday,false,0,0,1,neutral
friday s,false,0,0,1,neutral
s edition,false,0,0,1,neutral
edition that,false,0,0,1,neutral
that traces,false,0,0,1,neutral
traces of,false,0,0,1,neutral
of petn,false,0,0,1,neutral
a chemical,false,0,0,1,neutral
chemical in,false,0,0,1,neutral
in plastic,false,0,0,1,neutral
plastic explosives,false,0,0,1,neutral
had been,false,0,0,1,neutral
been found,false,0,0,1,neutral
found in,false,0,0,1,neutral
in pieces,false,0,0,1,neutral
pieces of,false,0,0,1,neutral
of the,false,0,0,1,neutral
the wreckage,false,0,0,1,neutral
wreckage pulled,false,0,0,1,neutral
pulled from,false,0,0,1,neutral
from the,false,0,0,1,neutral
the atlantic,false,0,0,1,neutral
the newspaper,true,0,1,0,neutral
newspaper cited,true,0,1,0,neutral
cited as,true,0,1,0,neutral
as sources,true,0,1,0,neutral
sources three,true,0,1,0,neutral
three senior,true,0,1,0,neutral
senior officials,true,0,1,0,neutral
officials deeply,true,0,1,0,neutral
deeply involved,true,0,1,0,neutral
involved in,true,0,1,0,neutral
in the,true,0,1,0,neutral
the investigation,true,0,1,0,neutral
investigation who,true,0,1,0,neutral
who spoke,true,0,1,0,neutral
spoke on,true,0,1,0,neutral
on condition,true,0,1,0,neutral
twa s,false,0,0,0,neutral
s flight,false,0,0,0,neutral
from new,false,0,0,0,neutral
new york,false,0,0,0,neutral
york to,false,0,0,0,neutral
to paris,false,0,0,0,neutral
paris exploded,false,0,0,0,neutral
exploded and,false,0,0,0,neutral
and crashed,false,0,0,0,neutral
air crash,false,0,0,1,neutral
crash investigator,false,0,0,1,neutral
investigator silent,false,0,0,1,neutral
silent on,false,0,0,1,neutral
on explosives,false,0,0,1,neutral
the chief,false,0,1,0,neutral
chief investigator,false,0,1,0,neutral
investigator of,false,0,1,0,neutral
of the,false,0,1,0,neutral
the crash,false,0,1,0,neutral
crash of,false,0,1,0,neutral
of twa,false,0,1,0,neutral
twa flight,false,0,1,0,neutral
refused on,false,0,1,0,neutral
on friday,false,0,1,0,neutral
friday to,false,0,1,0,neutral
to confirm,false,0,1,0,neutral
confirm a,false,0,1,0,neutral
a report,false,0,1,0,neutral
report in,false,0,1,0,neutral
in the,false,0,1,0,neutral
the new,false,0,1,0,neutral
new york,false,0,1,0,neutral
york times,false,0,1,0,neutral
times that,false,0,1,0,neutral
that a,false,0,1,0,neutral
a trace,false,0,1,0,neutral
trace of,false,0,1,0,neutral
of explosives,false,0,1,0,neutral
explosives had,false,0,1,0,neutral
had been,false,0,1,0,neutral
been found,false,0,1,0,neutral
found in,false,0,1,0,neutral
in the,false,0,1,0,neutral
the wreckage,false,0,1,0,neutral
netanyahu targets,false,0,0,1,neutral
targets illegal,false,0,0,1,neutral
illegal foreign,false,0,0,1,neutral
the communique,false,0,0,1,neutral
communique said,false,0,0,1,neutral
said the,false,0,0,1,neutral
the cabinet,false,0,0,1,neutral
cabinet would,false,0,0,1,neutral
would take,false,0,0,1,neutral
take a,false,0,0,1,neutral
a practical,false,0,0,1,neutral
practical decision,false,0,0,1,neutral
but ishai,true,1,0,4,neutral
ishai s,true,1,0,4,neutral
s plan,true,1,0,4,neutral
plan was,true,1,0,4,neutral
was no,true,1,0,4,neutral
no blueprint,true,1,0,4,neutral
blueprint for,true,1,0,4,neutral
for a,true,1,0,4,neutral
a mass,true,1,0,4,neutral
mass exodus,true,1,0,4,neutral
exodus from,true,1,0,4,neutral
from israel,true,1,0,4,neutral
israel of,true,1,0,4,neutral
of workers,true,1,0,4,neutral
workers from,true,1,0,4,neutral
from countries,true,1,0,4,neutral
countries such,true,1,0,4,neutral
such as,true,1,0,4,neutral
as romania,true,1,0,4,neutral
turkey and,true,1,0,4,neutral
and china,true,1,0,4,neutral
china who,true,1,0,4,neutral
who now,true,1,0,4,neutral
now do,true,1,0,4,neutral
do the,true,1,0,4,neutral
the low,true,1,0,4,neutral
low paying,true,1,0,4,neutral
paying manual,true,1,0,4,neutral
manual labour,true,1,0,4,neutral
labour of,true,1,0,4,neutral
of palestinians,true,1,0,4,neutral
palestinians barred,true,1,0,4,neutral
barred from,true,1,0,4,neutral
from the,true,1,0,4,neutral
the beijing,false,0,0,0,neutral
beijing municipal,false,0,0,0,neutral
municipal higher,false,0,0,0,neutral
higher people,false,0,0,0,neutral
people s,false,0,0,0,neutral
s court,false,0,0,0,neutral
court sentenced,false,0,0,0,neutral
sentenced hong,false,0,0,0,neutral
hong yang,false,0,0,0,neutral
a chinese,false,0,0,0,neutral
chinese national,false,0,0,0,neutral
